"contig_ID","av"
"Contig7805_16425",50.532
"Contig7805_17472",50.532
"Contig7805_17474",50.532
"Contig7805_17544",50.532
"Contig7805_17625",50.532
"Contig7805_17724",50.532
"Contig7805_17731",50.532
"Contig7805_57449",50.532
"Contig7805_57540",50.532
"Contig7805_57559",50.532
"Contig7805_57568",50.532
"Contig7805_57640",50.532
"Contig7805_57657",50.532
"Contig7805_57686",50.532
"Contig7805_57704",50.532
"Contig7805_57708",50.532
"Contig79391_7702",43.801
"Contig79391_7828",43.801
"Contig79391_7843",43.801
"Contig79391_13781",43.801
"Contig79391_13897",43.801
"Contig79391_13916",43.801
"Contig79391_13926",43.801
"Contig7468_15404",52.961
"Contig7468_15430",52.961
"Contig7468_15460",52.961
"Contig7468_27450",52.961
"Contig7468_27456",52.961
"Contig7468_27468",52.961
"Contig7468_27475",52.961
"Contig7468_27484",52.961
"Contig7468_51254",52.961
"Contig727_12000",19.62
"Contig727_12001",19.62
"Contig727_12028",19.62
"Contig727_12040",19.62
"Contig727_12083",19.62
"Contig727_12100",19.62
"Contig727_12134",19.62
"Contig727_12136",19.62
"Contig727_12169",19.62
"Contig727_12201",19.62
"Contig727_12206",19.62
"Contig727_17746",19.62
"Contig727_17756",19.62
"Contig727_17821",19.62
"Contig727_17840",19.62
"Contig727_17845",19.62
"Contig727_21428",19.62
"Contig727_21435",19.62
"Contig727_21452",19.62
"Contig727_21479",19.62
"Contig727_29652",19.62
"Contig727_29665",19.62
"Contig727_73302",19.62
"Contig727_73323",19.62
"Contig727_73353",19.62
"Contig727_73360",19.62
"Contig727_73399",19.62
"Contig727_73417",19.62
"Contig727_79370",19.62
"Contig727_79409",19.62
"Contig727_79448",19.62
"Contig727_79459",19.62
"Contig727_79514",19.62
"Contig727_79634",19.62
"Contig728_3077",48.712
"Contig728_3099",48.712
"Contig728_3694",48.712
"Contig728_3808",48.712
"Contig728_3853",48.712
"Contig728_22910",48.712
"Contig728_22923",48.712
"Contig728_22931",48.712
"Contig728_22932",48.712
"Contig728_22942",48.712
"Contig728_23011",48.712
"Contig728_23067",48.712
"Contig728_23109",48.712
"Contig728_26477",48.712
"Contig728_26636",48.712
"Contig728_26775",48.712
"Contig72490_5634",44.957
"Contig72490_5637",44.957
"Contig72490_5713",44.957
"Contig72490_5717",44.957
"Contig72490_5736",44.957
"Contig72490_5765",44.957
"Contig72490_5771",44.957
"Contig72490_5841",44.957
"Contig72490_5853",44.957
"Contig72490_65635",44.957
"Contig72490_65644",44.957
"Contig72490_65657",44.957
"Contig72490_65676",44.957
"Contig72490_65692",44.957
"Contig72490_65695",44.957
"Contig72490_82799",44.957
"Contig72490_82803",44.957
"Contig72490_82808",44.957
"Contig72490_82815",44.957
"Contig72490_82816",44.957
"Contig72490_82818",44.957
"Contig72490_82868",44.957
"Contig72490_131964",44.957
"Contig72490_132059",44.957
"Contig72490_132079",44.957
"Contig72490_166270",44.957
"Contig72490_166283",44.957
"Contig72490_166284",44.957
"Contig72490_166301",44.957
"Contig72490_166337",44.957
"Contig72490_166403",44.957
"Contig72490_166436",44.957
"Contig72847_63540",48.1345
"Contig73300_712",1.276
"Contig73300_753",1.276
"Contig73300_834",1.276
"Contig73300_6760",1.276
"Contig73300_6832",1.276
"Contig73300_6918",1.276
"Contig73388_4638",43.801
"Contig73388_4723",43.801
"Contig73388_4955",43.801
"Contig73388_4972",43.801
"Contig73388_5052",43.801
"Contig73388_5148",43.801
"Contig73388_5170",43.801
"Contig73388_5357",43.801
"Contig73388_5402",43.801
"Contig73388_5438",43.801
"Contig73388_5515",43.801
"Contig73388_5558",43.801
"Contig73388_5596",43.801
"Contig73388_5638",43.801
"Contig73388_5651",43.801
"Contig73388_5690",43.801
"Contig73388_5781",43.801
"Contig73388_5823",43.801
"Contig73388_5917",43.801
"Contig73388_6032",43.801
"Contig73388_6058",43.801
"Contig73388_6130",43.801
"Contig73388_6164",43.801
"Contig73388_6185",43.801
"Contig73388_6224",43.801
"Contig73388_6257",43.801
"Contig73388_6530",43.801
"Contig73388_6607",43.801
"Contig73388_6634",43.801
"Contig73388_6642",43.801
"Contig73388_6644",43.801
"Contig73388_6702",43.801
"Contig73388_6707",43.801
"Contig73388_6726",43.801
"Contig73388_6729",43.801
"Contig73388_6940",43.801
"Contig73388_7237",43.801
"Contig73388_7322",43.801
"Contig73388_7351",43.801
"Contig73388_7542",43.801
"Contig74137_9162",57.8515
"Contig74137_9171",57.8515
"Contig74137_39041",57.8515
"Contig74137_39071",57.8515
"Contig74137_39093",57.8515
"Contig74137_39098",57.8515
"Contig74137_39100",57.8515
"Contig74137_39105",57.8515
"Contig74137_39123",57.8515
"Contig74137_39172",57.8515
"Contig74137_39189",57.8515
"Contig74137_39190",57.8515
"Contig74137_39191",57.8515
"Contig74137_39196",57.8515
"Contig74137_39222",57.8515
"Contig74137_39238",57.8515
"Contig74137_39944",57.8515
"Contig74137_39947",57.8515
"Contig74137_39987",57.8515
"Contig74137_40050",57.8515
"Contig74137_40063",57.8515
"Contig74137_40092",57.8515
"Contig74137_40105",57.8515
"Contig74137_40146",57.8515
"Contig74137_40182",57.8515
"Contig74137_40185",57.8515
"Contig708_34564",26.2655
"Contig708_34565",26.2655
"Contig708_34612",26.2655
"Contig708_102087",26.2655
"Contig708_102107",26.2655
"Contig708_102184",26.2655
"Contig708_102194",26.2655
"Contig708_102230",26.2655
"Contig708_102250",26.2655
"Contig708_102257",26.2655
"Contig708_102310",26.2655
"Contig70848_27672",2.668
"Contig70848_27679",2.668
"Contig70848_27707",2.668
"Contig70848_27724",2.668
"Contig70848_27736",2.668
"Contig70848_27786",2.668
"Contig70848_27793",2.668
"Contig71409_27253",46.1125
"Contig71409_27261",46.1125
"Contig71409_27268",46.1125
"Contig71409_27275",46.1125
"Contig71409_27319",46.1125
"Contig71409_27322",46.1125
"Contig71409_27418",46.1125
"Contig71409_27423",46.1125
"Contig71409_28492",46.1125
"Contig71409_28555",46.1125
"Contig71409_28567",46.1125
"Contig71409_28599",46.1125
"Contig71409_28644",46.1125
"Contig71409_28663",46.1125
"Contig71409_28724",46.1125
"Contig71409_30356",46.1125
"Contig71409_30373",46.1125
"Contig71409_30378",46.1125
"Contig71409_30448",46.1125
"Contig71409_63604",46.1125
"Contig71409_63615",46.1125
"Contig71409_63773",46.1125
"Contig71409_63842",46.1125
"Contig71409_80372",46.1125
"Contig71409_80391",46.1125
"Contig71409_80489",46.1125
"Contig71409_80499",46.1125
"Contig71409_80515",46.1125
"Contig71409_80518",46.1125
"Contig71409_82067",46.1125
"Contig71409_82160",46.1125
"Contig68465_26250",41.491
"Contig68465_26283",41.491
"Contig68465_26291",41.491
"Contig68465_26395",41.491
"Contig68465_26442",41.491
"Contig68465_27361",41.491
"Contig68465_27402",41.491
"Contig68465_27406",41.491
"Contig68465_27464",41.491
"Contig68465_34005",41.491
"Contig68465_34069",41.491
"Contig68465_34090",41.491
"Contig68465_34129",41.491
"Contig68465_34173",41.491
"Contig68465_34244",41.491
"Contig68465_35057",41.491
"Contig68465_35084",41.491
"Contig68465_35142",41.491
"Contig68465_35178",41.491
"Contig68465_35187",41.491
"Contig68465_47562",41.491
"Contig68465_47696",41.491
"Contig68465_47766",41.491
"Contig68465_47770",41.491
"Contig68465_47788",41.491
"Contig68465_47794",41.491
"Contig68465_63275",41.491
"Contig68465_63288",41.491
"Contig68465_63290",41.491
"Contig68465_63329",41.491
"Contig68465_63358",41.491
"Contig69078_46652",40.8545
"Contig69078_46693",40.8545
"Contig69078_46766",40.8545
"Contig69078_51570",40.8545
"Contig69078_51608",40.8545
"Contig69078_51656",40.8545
"Contig69078_51682",40.8545
"Contig69078_51688",40.8545
"Contig69078_51713",40.8545
"Contig69078_66508",40.8545
"Contig69078_67679",40.8545
"Contig69078_67786",40.8545
"Contig69078_70356",40.8545
"Contig69078_70376",40.8545
"Contig69078_70378",40.8545
"Contig69156_106590",46.1125
"Contig69156_106606",46.1125
"Contig69156_106658",46.1125
"Contig69156_106663",46.1125
"Contig69156_106673",46.1125
"Contig69156_106761",46.1125
"Contig69156_106810",46.1125
"Contig69156_106842",46.1125
"Contig69156_133120",46.1125
"Contig69156_135786",46.1125
"Contig69156_135911",46.1125
"Contig69156_135978",46.1125
"Contig69156_144845",46.1125
"Contig69156_144876",46.1125
"Contig69156_144920",46.1125
"Contig69156_144985",46.1125
"Contig69156_145028",46.1125
"Contig69156_159964",46.1125
"Contig69156_160088",46.1125
"Contig69156_160089",46.1125
"Contig69156_160092",46.1125
"Contig69156_160111",46.1125
"Contig69156_160125",46.1125
"Contig69156_160143",46.1125
"Contig69156_160153",46.1125
"Contig69156_160154",46.1125
"Contig69156_172904",46.1125
"Contig69156_172961",46.1125
"Contig69156_172965",46.1125
"Contig69156_172986",46.1125
"Contig69156_173020",46.1125
"Contig69156_173069",46.1125
"Contig69156_173080",46.1125
"Contig69156_173087",46.1125
"Contig69156_173093",46.1125
"Contig69156_173099",46.1125
"Contig70171_18636",33.904
"Contig70171_18711",33.904
"Contig70171_18713",33.904
"Contig70171_18786",33.904
"Contig70171_18951",33.904
"Contig70171_18967",33.904
"Contig70171_18972",33.904
"Contig70171_18976",33.904
"Contig70171_19003",33.904
"Contig70171_19010",33.904
"Contig70171_19090",33.904
"Contig70171_19115",33.904
"Contig70171_19128",33.904
"Contig70171_19144",33.904
"Contig70171_19167",33.904
"Contig70171_19188",33.904
"Contig70171_19220",33.904
"Contig70171_19251",33.904
"Contig70171_19259",33.904
"Contig70171_19261",33.904
"Contig66503_9446",48.712
"Contig66503_9484",48.712
"Contig66503_9489",48.712
"Contig66503_9505",48.712
"Contig66503_9526",48.712
"Contig66503_9673",48.712
"Contig66503_19497",48.712
"Contig66503_19541",48.712
"Contig66503_19546",48.712
"Contig66503_19548",48.712
"Contig66503_19553",48.712
"Contig66503_19556",48.712
"Contig66503_19559",48.712
"Contig66503_24984",48.712
"Contig66503_24985",48.712
"Contig66503_24988",48.712
"Contig66503_25029",48.712
"Contig66503_25036",48.712
"Contig66503_25037",48.712
"Contig66503_25038",48.712
"Contig66503_25106",48.712
"Contig66503_25108",48.712
"Contig66503_25115",48.712
"Contig66503_25130",48.712
"Contig66503_25204",48.712
"Contig66503_39376",48.712
"Contig66503_39440",48.712
"Contig66503_39593",48.712
"Contig66503_39614",48.712
"Contig66907_36213",0
"Contig66907_36215",0
"Contig66907_36231",0
"Contig66907_36280",0
"Contig66907_36307",0
"Contig66907_48185",0
"Contig66907_48317",0
"Contig66907_48318",0
"Contig64717_38753",44.957
"Contig64717_38776",44.957
"Contig64717_38838",44.957
"Contig64717_38841",44.957
"Contig64717_38849",44.957
"Contig64717_38878",44.957
"Contig64717_38912",44.957
"Contig64717_64043",44.957
"Contig64717_64057",44.957
"Contig64717_64089",44.957
"Contig64717_64099",44.957
"Contig64717_64109",44.957
"Contig64717_78836",44.957
"Contig64717_78853",44.957
"Contig64717_78874",44.957
"Contig64717_78908",44.957
"Contig64717_78915",44.957
"Contig64717_78926",44.957
"Contig64717_78946",44.957
"Contig64717_78980",44.957
"Contig64717_79026",44.957
"Contig64717_79027",44.957
"Contig64717_79332",44.957
"Contig64717_79367",44.957
"Contig64717_79382",44.957
"Contig64800_17844",2.668
"Contig64800_17926",2.668
"Contig64800_17967",2.668
"Contig64800_19099",2.668
"Contig64800_19131",2.668
"Contig64800_51892",2.668
"Contig64800_51929",2.668
"Contig64800_51932",2.668
"Contig64800_51978",2.668
"Contig65373_4297",34.1835
"Contig65373_4306",34.1835
"Contig65373_4317",34.1835
"Contig65373_4341",34.1835
"Contig65373_4357",34.1835
"Contig65373_4360",34.1835
"Contig65373_4361",34.1835
"Contig65373_4378",34.1835
"Contig65373_4379",34.1835
"Contig65373_4395",34.1835
"Contig65373_4402",34.1835
"Contig65373_4418",34.1835
"Contig65373_4419",34.1835
"Contig65373_4421",34.1835
"Contig65373_5634",34.1835
"Contig65373_9143",34.1835
"Contig65373_9152",34.1835
"Contig65373_12266",34.1835
"Contig65373_12375",34.1835
"Contig65373_12385",34.1835
"Contig65373_12407",34.1835
"Contig65373_12423",34.1835
"Contig65373_12440",34.1835
"Contig65373_12490",34.1835
"Contig65373_12505",34.1835
"Contig65373_12527",34.1835
"Contig65373_12528",34.1835
"Contig65373_14343",34.1835
"Contig65373_14344",34.1835
"Contig65373_14359",34.1835
"Contig65373_14394",34.1835
"Contig65373_14396",34.1835
"Contig65373_14424",34.1835
"Contig65373_14450",34.1835
"Contig65373_14454",34.1835
"Contig65373_14472",34.1835
"Contig65373_99745",34.1835
"Contig65373_99879",34.1835
"Contig65373_99910",34.1835
"Contig63355_11183",52.961
"Contig63355_11200",52.961
"Contig63355_11223",52.961
"Contig63355_11292",52.961
"Contig63355_11304",52.961
"Contig63355_11337",52.961
"Contig63355_11340",52.961
"Contig63355_106565",52.961
"Contig63355_106584",52.961
"Contig63355_106619",52.961
"Contig63355_106623",52.961
"Contig63355_106661",52.961
"Contig63355_106694",52.961
"Contig63355_106695",52.961
"Contig63355_106705",52.961
"Contig63355_106706",52.961
"Contig63355_106786",52.961
"Contig64501_48585",29.627
"Contig64501_48604",29.627
"Contig64501_48615",29.627
"Contig64501_48676",29.627
"Contig64501_48687",29.627
"Contig64501_48715",29.627
"Contig64501_48830",29.627
"Contig64501_48837",29.627
"Contig64501_48854",29.627
"Contig61366_3130",46.449
"Contig61366_3259",46.449
"Contig61366_3260",46.449
"Contig61366_3339",46.449
"Contig61366_3373",46.449
"Contig61366_21498",46.449
"Contig61366_21525",46.449
"Contig61366_21551",46.449
"Contig61366_21552",46.449
"Contig61366_21640",46.449
"Contig61366_21731",46.449
"Contig62387_25946",29.627
"Contig62387_54955",29.627
"Contig62387_54988",29.627
"Contig62387_55046",29.627
"Contig62387_71775",29.627
"Contig62387_71777",29.627
"Contig62387_71856",29.627
"Contig62387_71900",29.627
"Contig62387_71901",29.627
"Contig62387_71976",29.627
"Contig59884_87",53.8045
"Contig59884_88",53.8045
"Contig59884_132",53.8045
"Contig59884_140",53.8045
"Contig59884_1577",53.8045
"Contig59884_1625",53.8045
"Contig59884_6581",53.8045
"Contig59884_6633",53.8045
"Contig59884_6666",53.8045
"Contig59884_6673",53.8045
"Contig59884_6698",53.8045
"Contig59884_6766",53.8045
"Contig59884_6774",53.8045
"Contig59884_6792",53.8045
"Contig61295_10005",52.961
"Contig61295_10053",52.961
"Contig61295_10211",52.961
"Contig61322_15159",49.0475
"Contig61322_15181",49.0475
"Contig61322_15182",49.0475
"Contig61322_15248",49.0475
"Contig61322_15261",49.0475
"Contig61322_24018",49.0475
"Contig61322_24094",49.0475
"Contig61322_24095",49.0475
"Contig61322_24165",49.0475
"Contig61322_33269",49.0475
"Contig61322_33405",49.0475
"Contig61322_40241",49.0475
"Contig61322_40291",49.0475
"Contig61322_40309",49.0475
"Contig61322_40343",49.0475
"Contig61322_40381",49.0475
"Contig61322_40393",49.0475
"Contig61322_48949",49.0475
"Contig61322_49021",49.0475
"Contig61322_49044",49.0475
"Contig5899_3386",34.1835
"Contig5899_3469",34.1835
"Contig5899_3498",34.1835
"Contig5899_3542",34.1835
"Contig5899_55022",34.1835
"Contig5899_55038",34.1835
"Contig5899_55088",34.1835
"Contig5899_55093",34.1835
"Contig5899_55101",34.1835
"Contig5899_55142",34.1835
"Contig5899_55167",34.1835
"Contig5899_55173",34.1835
"Contig5899_55205",34.1835
"Contig5899_55216",34.1835
"Contig5899_88910",34.1835
"Contig5899_88983",34.1835
"Contig5899_89014",34.1835
"Contig5899_89016",34.1835
"Contig5899_89024",34.1835
"Contig5899_89033",34.1835
"Contig5899_89079",34.1835
"Contig5899_89081",34.1835
"Contig5899_89090",34.1835
"Contig5899_89100",34.1835
"Contig5899_89101",34.1835
"Contig5899_89112",34.1835
"Contig5899_89128",34.1835
"Contig5899_89147",34.1835
"Contig5951_7292",0
"Contig5951_7309",0
"Contig5951_7354",0
"Contig5951_7371",0
"Contig5951_7435",0
"Contig5951_7459",0
"Contig5951_44399",0
"Contig5951_44405",0
"Contig5951_44502",0
"Contig5951_44587",0
"Contig5951_44588",0
"Contig5951_50939",0
"Contig5951_50943",0
"Contig5951_50954",0
"Contig5951_51081",0
"Contig5951_51096",0
"Contig5951_51123",0
"Contig5951_77005",0
"Contig5951_77090",0
"Contig5951_77099",0
"Contig5951_77126",0
"Contig5951_77131",0
"Contig5951_77161",0
"Contig5951_77226",0
"Contig5951_135512",0
"Contig5951_135514",0
"Contig5951_135556",0
"Contig5951_135618",0
"Contig5951_150511",0
"Contig58471_13956",46.1125
"Contig58471_13978",46.1125
"Contig58471_13985",46.1125
"Contig58471_15996",46.1125
"Contig58471_16032",46.1125
"Contig58471_16044",46.1125
"Contig58471_16087",46.1125
"Contig58471_16128",46.1125
"Contig58471_16179",46.1125
"Contig58471_16220",46.1125
"Contig58471_20991",46.1125
"Contig58471_21042",46.1125
"Contig58471_21061",46.1125
"Contig58471_21063",46.1125
"Contig58471_29370",46.1125
"Contig58471_29404",46.1125
"Contig58471_29492",46.1125
"Contig58471_29497",46.1125
"Contig58471_29521",46.1125
"Contig58471_29527",46.1125
"Contig58471_29655",46.1125
"Contig58471_36362",46.1125
"Contig58471_36371",46.1125
"Contig58471_36374",46.1125
"Contig58471_36385",46.1125
"Contig58471_36433",46.1125
"Contig58471_36435",46.1125
"Contig58471_36471",46.1125
"Contig58471_36589",46.1125
"Contig58471_37767",46.1125
"Contig58471_37876",46.1125
"Contig58471_37889",46.1125
"Contig58471_37925",46.1125
"Contig58471_37927",46.1125
"Contig58471_37940",46.1125
"Contig5747_24454",53.8045
"Contig5747_24475",53.8045
"Contig5747_24500",53.8045
"Contig5747_24511",53.8045
"Contig5747_24560",53.8045
"Contig5747_24576",53.8045
"Contig5747_24656",53.8045
"Contig5747_24660",53.8045
"Contig56970_29839",56.6905
"Contig56970_29869",56.6905
"Contig56970_29879",56.6905
"Contig56970_29919",56.6905
"Contig56970_29995",56.6905
"Contig56970_30022",56.6905
"Contig56970_30044",56.6905
"Contig56970_30051",56.6905
"Contig56970_30171",56.6905
"Contig56970_30342",56.6905
"Contig56970_30529",56.6905
"Contig56970_51526",56.6905
"Contig56970_51552",56.6905
"Contig56970_51555",56.6905
"Contig56970_51569",56.6905
"Contig56970_51601",56.6905
"Contig56970_51609",56.6905
"Contig56970_56672",56.6905
"Contig56970_56726",56.6905
"Contig56970_56744",56.6905
"Contig56970_56805",56.6905
"Contig56970_56806",56.6905
"Contig56970_56841",56.6905
"Contig56970_56858",56.6905
"Contig56970_56961",56.6905
"Contig56970_56976",56.6905
"Contig56970_57017",56.6905
"Contig56970_57018",56.6905
"Contig57232_7917",2.668
"Contig57232_7948",2.668
"Contig57232_7964",2.668
"Contig57232_8000",2.668
"Contig57232_8065",2.668
"Contig57232_8084",2.668
"Contig57232_8089",2.668
"Contig57232_21339",2.668
"Contig57232_21521",2.668
"Contig57560_7723",55.812
"Contig57560_7778",55.812
"Contig57602_7929",53.8045
"Contig57602_7959",53.8045
"Contig57602_7972",53.8045
"Contig57602_7986",53.8045
"Contig57602_8014",53.8045
"Contig57602_8034",53.8045
"Contig57779_22126",57.8515
"Contig57779_22152",57.8515
"Contig57779_22180",57.8515
"Contig57779_22190",57.8515
"Contig57779_22191",57.8515
"Contig57779_22266",57.8515
"Contig57779_22302",57.8515
"Contig57779_22327",57.8515
"Contig57779_66779",57.8515
"Contig57779_66784",57.8515
"Contig57779_66860",57.8515
"Contig57779_66917",57.8515
"Contig57779_66933",57.8515
"Contig57779_66958",57.8515
"Contig57779_68486",57.8515
"Contig57779_68514",57.8515
"Contig57779_68556",57.8515
"Contig58145_18277",55.2365
"Contig58145_18290",55.2365
"Contig58145_18291",55.2365
"Contig58145_18314",55.2365
"Contig58145_18317",55.2365
"Contig58145_19035",55.2365
"Contig58145_19038",55.2365
"Contig58145_19044",55.2365
"Contig58145_19084",55.2365
"Contig58145_19094",55.2365
"Contig58145_29293",55.2365
"Contig58145_29363",55.2365
"Contig58145_37902",55.2365
"Contig58145_37976",55.2365
"Contig58145_38017",55.2365
"Contig58145_38040",55.2365
"Contig58145_38041",55.2365
"Contig58145_38060",55.2365
"Contig58145_38061",55.2365
"Contig58145_38065",55.2365
"Contig58145_38108",55.2365
"Contig5509_1574",29.627
"Contig5509_1598",29.627
"Contig5509_1698",29.627
"Contig5509_1744",29.627
"Contig5509_1758",29.627
"Contig5509_1774",29.627
"Contig5509_32900",29.627
"Contig5509_32936",29.627
"Contig5509_32964",29.627
"Contig5509_33664",29.627
"Contig5509_33675",29.627
"Contig5509_33679",29.627
"Contig5509_33680",29.627
"Contig5509_33709",29.627
"Contig5509_33711",29.627
"Contig5509_33713",29.627
"Contig5509_33726",29.627
"Contig5509_33768",29.627
"Contig55639_36891",43.512
"Contig55639_36928",43.512
"Contig55639_36976",43.512
"Contig55639_37013",43.512
"Contig55639_58994",43.512
"Contig55639_59043",43.512
"Contig55639_59058",43.512
"Contig55639_59096",43.512
"Contig55639_67547",43.512
"Contig55639_67681",43.512
"Contig55639_99016",43.512
"Contig55639_99036",43.512
"Contig55639_99041",43.512
"Contig55639_99115",43.512
"Contig55639_99118",43.512
"Contig55699_19569",46.1125
"Contig55699_19570",46.1125
"Contig55699_19605",46.1125
"Contig55699_19661",46.1125
"Contig55699_23156",46.1125
"Contig55699_61811",46.1125
"Contig53625_3351",46.1125
"Contig53625_3352",46.1125
"Contig53625_21203",46.1125
"Contig53625_21216",46.1125
"Contig53625_21222",46.1125
"Contig53625_49470",46.1125
"Contig53625_49486",46.1125
"Contig53625_49492",46.1125
"Contig53625_49560",46.1125
"Contig53625_49598",46.1125
"Contig53625_57255",46.1125
"Contig53625_57327",46.1125
"Contig53625_57386",46.1125
"Contig53625_57388",46.1125
"Contig53625_69947",46.1125
"Contig53625_69963",46.1125
"Contig53625_69972",46.1125
"Contig53625_69974",46.1125
"Contig53625_70036",46.1125
"Contig53625_70175",46.1125
"Contig53625_70193",46.1125
"Contig53625_70224",46.1125
"Contig53896_10914",45.824
"Contig53896_10990",45.824
"Contig54183_36320",52.961
"Contig54183_36509",52.961
"Contig54183_60456",52.961
"Contig54183_60486",52.961
"Contig54576_14619",52.961
"Contig54576_14621",52.961
"Contig54576_14626",52.961
"Contig54576_14627",52.961
"Contig54576_14631",52.961
"Contig54576_14653",52.961
"Contig54576_14674",52.961
"Contig54576_14693",52.961
"Contig54576_14881",52.961
"Contig54576_15680",52.961
"Contig54576_15706",52.961
"Contig54576_15713",52.961
"Contig54576_15718",52.961
"Contig54576_15742",52.961
"Contig54576_15752",52.961
"Contig54576_15828",52.961
"Contig54576_15845",52.961
"Contig54576_15884",52.961
"Contig52809_20638",55.2365
"Contig52809_32954",55.2365
"Contig52809_32963",55.2365
"Contig52809_33007",55.2365
"Contig52809_68289",55.2365
"Contig52809_68328",55.2365
"Contig52809_68344",55.2365
"Contig53224_24597",46.1125
"Contig53224_24619",46.1125
"Contig52000_2556",34.1835
"Contig52000_2596",34.1835
"Contig52000_2597",34.1835
"Contig52000_2628",34.1835
"Contig52000_2646",34.1835
"Contig52000_2648",34.1835
"Contig52000_2659",34.1835
"Contig52000_2732",34.1835
"Contig52000_2763",34.1835
"Contig52000_15284",34.1835
"Contig52000_15298",34.1835
"Contig52000_15398",34.1835
"Contig52000_15422",34.1835
"Contig52000_15428",34.1835
"Contig52000_15498",34.1835
"Contig52000_26743",34.1835
"Contig52000_26748",34.1835
"Contig52000_26832",34.1835
"Contig52000_47832",34.1835
"Contig52000_47886",34.1835
"Contig52000_48010",34.1835
"Contig52071_128262",40.8545
"Contig52071_128285",40.8545
"Contig52071_128482",40.8545
"Contig52071_128531",40.8545
"Contig52071_136381",40.8545
"Contig52071_136395",40.8545
"Contig52071_136406",40.8545
"Contig52071_136439",40.8545
"Contig52071_136453",40.8545
"Contig52071_136483",40.8545
"Contig52071_136506",40.8545
"Contig52071_136517",40.8545
"Contig52071_166915",40.8545
"Contig52200_3132",53.8045
"Contig52200_3148",53.8045
"Contig52200_3170",53.8045
"Contig52200_3189",53.8045
"Contig52200_3218",53.8045
"Contig52200_3237",53.8045
"Contig52200_3243",53.8045
"Contig52200_3255",53.8045
"Contig52200_3256",53.8045
"Contig52200_3280",53.8045
"Contig52200_3302",53.8045
"Contig52200_3325",53.8045
"Contig52200_6172",53.8045
"Contig52200_8097",53.8045
"Contig52200_8155",53.8045
"Contig52200_8164",53.8045
"Contig52200_8181",53.8045
"Contig52200_8183",53.8045
"Contig52200_8186",53.8045
"Contig52200_8203",53.8045
"Contig52200_8216",53.8045
"Contig52200_8218",53.8045
"Contig52200_8287",53.8045
"Contig52200_8315",53.8045
"Contig52200_8654",53.8045
"Contig52200_8686",53.8045
"Contig52200_8687",53.8045
"Contig52200_8710",53.8045
"Contig52200_8808",53.8045
"Contig52655_7209",43.801
"Contig52655_7329",43.801
"Contig52655_7345",43.801
"Contig52655_7356",43.801
"Contig52655_7456",43.801
"Contig52655_7461",43.801
"Contig52655_7486",43.801
"Contig52655_86021",43.801
"Contig52655_86062",43.801
"Contig5137_10604",53.8045
"Contig5137_14313",53.8045
"Contig5137_14315",53.8045
"Contig5137_14333",53.8045
"Contig5137_14337",53.8045
"Contig5137_14441",53.8045
"Contig5137_14443",53.8045
"Contig5137_14456",53.8045
"Contig5137_14476",53.8045
"Contig51355_97955",40.5365
"Contig51355_98026",40.5365
"Contig51355_170007",40.5365
"Contig51355_170171",40.5365
"Contig51355_170214",40.5365
"Contig51355_170215",40.5365
"Contig51355_180751",40.5365
"Contig51355_180785",40.5365
"Contig51355_180786",40.5365
"Contig51355_180869",40.5365
"Contig51355_180883",40.5365
"Contig51558_18992",0
"Contig51558_19093",0
"Contig51558_19145",0
"Contig51558_19149",0
"Contig51558_19198",0
"Contig51558_19204",0
"Contig51558_19210",0
"Contig51558_19223",0
"Contig51558_19265",0
"Contig51558_38073",0
"Contig51558_38126",0
"Contig51558_38152",0
"Contig51558_38229",0
"Contig51558_38245",0
"Contig51711_2396",46.1125
"Contig51711_10745",46.1125
"Contig51711_10754",46.1125
"Contig51711_10794",46.1125
"Contig51711_12863",46.1125
"Contig51711_12878",46.1125
"Contig51711_13012",46.1125
"Contig51711_13078",46.1125
"Contig51724_26795",37.397
"Contig51724_26813",37.397
"Contig51724_26848",37.397
"Contig51724_26876",37.397
"Contig51724_26890",37.397
"Contig51724_67936",37.397
"Contig51724_86701",37.397
"Contig51724_86706",37.397
"Contig51724_86716",37.397
"Contig51724_86732",37.397
"Contig51724_86742",37.397
"Contig51724_86751",37.397
"Contig51724_86766",37.397
"Contig51724_86783",37.397
"Contig51724_86852",37.397
"Contig51724_86907",37.397
"Contig51724_86914",37.397
"Contig51724_86917",37.397
"Contig51724_86950",37.397
"Contig51724_86986",37.397
"Contig51724_87006",37.397
"Contig51724_87018",37.397
"Contig51758_51050",32.785
"Contig51758_51086",32.785
"Contig51758_51240",32.785
"Contig51758_61086",32.785
"Contig51758_61171",32.785
"Contig51758_61292",32.785
"Contig51758_67935",32.785
"Contig51758_67941",32.785
"Contig51758_67968",32.785
"Contig51758_68031",32.785
"Contig51758_68033",32.785
"Contig51758_88438",32.785
"Contig51758_88479",32.785
"Contig51758_88480",32.785
"Contig51758_167589",32.785
"Contig51758_167623",32.785
"Contig51758_180778",32.785
"Contig51758_180910",32.785
"Contig51758_180922",32.785
"Contig51758_180997",32.785
"Contig51758_180999",32.785
"Contig51827_7773",48.712
"Contig51827_7843",48.712
"Contig51827_7950",48.712
"Contig51827_38437",48.712
"Contig51827_38533",48.712
"Contig51827_38540",48.712
"Contig51827_38552",48.712
"Contig51827_38558",48.712
"Contig51827_38602",48.712
"Contig51827_38603",48.712
"Contig51827_38622",48.712
"Contig51827_38648",48.712
