#java OrderMarkers2 map=Litt_map_LOD18_JS.txt data=- chromosome=1 numThreads=10 outputPhasedData=0 families=fam81_1 informativeMask=2 randSeed=-7706501545829411801
#*** LG = 1 likelihood = -236.7544
#marker_number	male_position	female_position	( 0.0 )[	phased data]
Contig69611	13308	0.000	52.923	( 0 )
Contig56970	57018	0.000	52.923	( 0 )
Contig7013	666	0.000	52.923	( 0 )
Contig4847	95296	0.000	52.923	( 0 )
Contig100589	5122	0.000	52.923	( 0 )
Contig59460	3669	0.000	52.923	( 0 )
Contig58145	38060	0.000	52.923	( 0 )
Contig4847	102094	0.000	52.923	( 0 )
Contig60614	13331	0.000	52.923	( 0 )
Contig86618	2577	0.000	52.923	( 0 )
Contig74139	20797	0.000	52.923	( 0 )
Contig51549	54393	0.000	52.923	( 0 )
Contig7013	575	0.000	52.923	( 0 )
Contig67097	10224	0.000	52.923	( 0 )
Contig59460	3490	0.000	52.923	( 0 )
Contig65875	51637	0.000	52.923	( 0 )
Contig39132	72268	0.000	52.923	( 0 )
Contig100573	7420	0.000	52.923	( 0 )
Contig69611	13303	0.000	52.923	( 0 )
Contig75515	10649	0.000	52.923	( 0 )
Contig2620	39318	0.000	52.923	( 0 )
Contig1975	43972	0.000	52.923	( 0 )
Contig59460	3551	0.000	52.923	( 0 )
Contig74069	19999	0.000	52.923	( 0 )
Contig7013	526	0.000	52.923	( 0 )
Contig41025	57317	0.000	52.923	( 0 )
Contig77521	71291	0.000	62.957	( 0 )
